na_item,time,values,geo
Health n.e.c.,2006-01-01,0.1,Estonia
Health n.e.c.,2006-01-01,0,Grecia
Health n.e.c.,2006-01-01,0.1,Spania
Health n.e.c.,2006-01-01,0.2,Media UE
Health n.e.c.,2006-01-01,0.2,Finlanda
Health n.e.c.,2006-01-01,0.1,Franta
Health n.e.c.,2006-01-01,0.4,Croatia
Health n.e.c.,2006-01-01,0.3,Ungaria
Health n.e.c.,2006-01-01,0.1,Irlanda
Health n.e.c.,2006-01-01,0.2,Islanda
Health n.e.c.,2006-01-01,0.1,Italia
Health n.e.c.,2006-01-01,0.2,Lituania
Health n.e.c.,2006-01-01,0.1,Luxemburg
Health n.e.c.,2006-01-01,0.4,Letonia
Health n.e.c.,2006-01-01,0.2,Malta
Health n.e.c.,2006-01-01,0.1,Olanda
Health n.e.c.,2006-01-01,0.1,Norvegia
Health n.e.c.,2006-01-01,0.1,Polonia
Health n.e.c.,2006-01-01,0.1,Portugalia
Health n.e.c.,2006-01-01,0.3,Romania
Health n.e.c.,2006-01-01,0.1,Suedia
Health n.e.c.,2006-01-01,0.3,Slovenia
Health n.e.c.,2006-01-01,0.1,Slovacia
"Recreation, culture and religion",2006-01-01,1.3,Austria
"Recreation, culture and religion",2006-01-01,1.3,Belgia
"Recreation, culture and religion",2006-01-01,0.7,Bulgaria
"Recreation, culture and religion",2006-01-01,1,Elvetia
"Recreation, culture and religion",2006-01-01,1,Cipru
"Recreation, culture and religion",2006-01-01,1.5,Cehia
"Recreation, culture and religion",2006-01-01,1.1,Germania
"Recreation, culture and religion",2006-01-01,1.5,Danemarca
"Recreation, culture and religion",2006-01-01,2.2,Estonia
"Recreation, culture and religion",2006-01-01,0.7,Grecia
"Recreation, culture and religion",2006-01-01,1.5,Spania
"Recreation, culture and religion",2006-01-01,1.2,Media UE
"Recreation, culture and religion",2006-01-01,1,Finlanda
"Recreation, culture and religion",2006-01-01,1.4,Franta
"Recreation, culture and religion",2006-01-01,1.6,Croatia
"Recreation, culture and religion",2006-01-01,1.6,Ungaria
"Recreation, culture and religion",2006-01-01,0.6,Irlanda
"Recreation, culture and religion",2006-01-01,3.5,Islanda
"Recreation, culture and religion",2006-01-01,0.7,Italia
"Recreation, culture and religion",2006-01-01,1,Lituania
"Recreation, culture and religion",2006-01-01,1.2,Luxemburg
"Recreation, culture and religion",2006-01-01,1.6,Letonia
"Recreation, culture and religion",2006-01-01,0.5,Malta
"Recreation, culture and religion",2006-01-01,1.4,Olanda
"Recreation, culture and religion",2006-01-01,1.2,Norvegia
"Recreation, culture and religion",2006-01-01,1.2,Polonia
"Recreation, culture and religion",2006-01-01,1.1,Portugalia
"Recreation, culture and religion",2006-01-01,1,Romania
"Recreation, culture and religion",2006-01-01,1.3,Suedia
"Recreation, culture and religion",2006-01-01,1.3,Slovenia
"Recreation, culture and religion",2006-01-01,0.9,Slovacia
Recreational and sporting services,2006-01-01,0.3,Austria
Recreational and sporting services,2006-01-01,0.4,Belgia
Recreational and sporting services,2006-01-01,0.1,Bulgaria
Recreational and sporting services,2006-01-01,0.3,Elvetia
Recreational and sporting services,2006-01-01,0.4,Cipru
Recreational and sporting services,2006-01-01,0.5,Cehia
Recreational and sporting services,2006-01-01,0.3,Germania
Recreational and sporting services,2006-01-01,0.5,Danemarca
Recreational and sporting services,2006-01-01,0.6,Estonia
Recreational and sporting services,2006-01-01,0.2,Grecia
Recreational and sporting services,2006-01-01,0.4,Spania
Recreational and sporting services,2006-01-01,0.4,Media UE
Recreational and sporting services,2006-01-01,0.4,Finlanda
Recreational and sporting services,2006-01-01,0.5,Franta
Recreational and sporting services,2006-01-01,0.4,Croatia
Recreational and sporting services,2006-01-01,0.4,Ungaria
Recreational and sporting services,2006-01-01,0.2,Irlanda
Recreational and sporting services,2006-01-01,1.5,Islanda
Recreational and sporting services,2006-01-01,0.2,Italia
Recreational and sporting services,2006-01-01,0.2,Lituania
Recreational and sporting services,2006-01-01,0.3,Luxemburg
Recreational and sporting services,2006-01-01,0.3,Letonia
Recreational and sporting services,2006-01-01,0.1,Malta
Recreational and sporting services,2006-01-01,0.6,Olanda
Recreational and sporting services,2006-01-01,0.2,Norvegia
Recreational and sporting services,2006-01-01,0.3,Polonia
Recreational and sporting services,2006-01-01,0.4,Portugalia
Recreational and sporting services,2006-01-01,0.3,Romania
Recreational and sporting services,2006-01-01,0.4,Suedia
Recreational and sporting services,2006-01-01,0.3,Slovenia
Recreational and sporting services,2006-01-01,0.1,Slovacia
Cultural services,2006-01-01,0.6,Austria
Cultural services,2006-01-01,0.5,Belgia
Cultural services,2006-01-01,0.4,Bulgaria
Cultural services,2006-01-01,0.4,Elvetia
Cultural services,2006-01-01,0.3,Cipru
Cultural services,2006-01-01,0.6,Cehia
Cultural services,2006-01-01,0.4,Germania
Cultural services,2006-01-01,0.6,Danemarca
Cultural services,2006-01-01,1.2,Estonia
Cultural services,2006-01-01,0.1,Grecia
Cultural services,2006-01-01,0.6,Spania
Cultural services,2006-01-01,0.5,Media UE
Cultural services,2006-01-01,0.5,Finlanda
Cultural services,2006-01-01,0.7,Franta
Cultural services,2006-01-01,0.6,Croatia
Cultural services,2006-01-01,0.6,Ungaria
Cultural services,2006-01-01,0.3,Irlanda
Cultural services,2006-01-01,1.2,Islanda
Cultural services,2006-01-01,0.3,Italia
Cultural services,2006-01-01,0.7,Lituania
Cultural services,2006-01-01,0.5,Luxemburg
Cultural services,2006-01-01,1.1,Letonia
Cultural services,2006-01-01,0.4,Malta
Cultural services,2006-01-01,0.5,Olanda
Cultural services,2006-01-01,0.4,Norvegia
Cultural services,2006-01-01,0.8,Polonia
Cultural services,2006-01-01,0.4,Portugalia
Cultural services,2006-01-01,0.4,Romania
Cultural services,2006-01-01,0.6,Suedia
Cultural services,2006-01-01,0.8,Slovenia
Cultural services,2006-01-01,0.5,Slovacia
Broadcasting and publishing services,2006-01-01,0.4,Austria
Broadcasting and publishing services,2006-01-01,0.3,Belgia
Broadcasting and publishing services,2006-01-01,0.2,Bulgaria
Broadcasting and publishing services,2006-01-01,0.2,Elvetia
Broadcasting and publishing services,2006-01-01,0.2,Cipru
Broadcasting and publishing services,2006-01-01,0.2,Cehia
Broadcasting and publishing services,2006-01-01,0.4,Germania
Broadcasting and publishing services,2006-01-01,0,Danemarca
Broadcasting and publishing services,2006-01-01,0.2,Estonia
Broadcasting and publishing services,2006-01-01,0.2,Grecia
Broadcasting and publishing services,2006-01-01,0.3,Spania
Broadcasting and publishing services,2006-01-01,0.2,Media UE
Broadcasting and publishing services,2006-01-01,0,Finlanda
Broadcasting and publishing services,2006-01-01,0.2,Franta
Broadcasting and publishing services,2006-01-01,0.4,Croatia
Broadcasting and publishing services,2006-01-01,0.3,Ungaria
Broadcasting and publishing services,2006-01-01,0,Irlanda
Broadcasting and publishing services,2006-01-01,0.3,Islanda
Broadcasting and publishing services,2006-01-01,0,Italia
Broadcasting and publishing services,2006-01-01,0.1,Lituania
Broadcasting and publishing services,2006-01-01,0.1,Luxemburg
Broadcasting and publishing services,2006-01-01,0.1,Letonia
Broadcasting and publishing services,2006-01-01,0.1,Malta
Broadcasting and publishing services,2006-01-01,0.2,Olanda
Broadcasting and publishing services,2006-01-01,0.2,Norvegia
Broadcasting and publishing services,2006-01-01,0,Polonia
Broadcasting and publishing services,2006-01-01,0.2,Portugalia
Broadcasting and publishing services,2006-01-01,0,Romania
Broadcasting and publishing services,2006-01-01,0.2,Suedia
Broadcasting and publishing services,2006-01-01,0.1,Slovenia
Broadcasting and publishing services,2006-01-01,0.2,Slovacia
Religious and other community services,2006-01-01,0,Austria
Religious and other community services,2006-01-01,0.1,Belgia
Religious and other community services,2006-01-01,0,Bulgaria
Religious and other community services,2006-01-01,0.1,Elvetia
Religious and other community services,2006-01-01,0.1,Cipru
Religious and other community services,2006-01-01,0.1,Cehia
Religious and other community services,2006-01-01,0,Germania
Religious and other community services,2006-01-01,0.4,Danemarca
Religious and other community services,2006-01-01,0,Estonia
Religious and other community services,2006-01-01,0.1,Grecia
Religious and other community services,2006-01-01,0.1,Spania
Religious and other community services,2006-01-01,0.1,Media UE
Religious and other community services,2006-01-01,0.2,Finlanda
Religious and other community services,2006-01-01,0,Franta
Religious and other community services,2006-01-01,0,Croatia
Religious and other community services,2006-01-01,0.3,Ungaria
Religious and other community services,2006-01-01,0,Irlanda
Religious and other community services,2006-01-01,0.4,Islanda
Religious and other community services,2006-01-01,0.1,Italia
Religious and other community services,2006-01-01,0,Lituania
Religious and other community services,2006-01-01,0.1,Luxemburg
Religious and other community services,2006-01-01,0,Letonia
Religious and other community services,2006-01-01,0,Malta
Religious and other community services,2006-01-01,0.1,Olanda
Religious and other community services,2006-01-01,0.2,Norvegia
Religious and other community services,2006-01-01,0,Polonia
Religious and other community services,2006-01-01,0,Portugalia
Religious and other community services,2006-01-01,0.1,Romania
Religious and other community services,2006-01-01,0,Suedia
Religious and other community services,2006-01-01,0,Slovenia
Religious and other community services,2006-01-01,0,Slovacia
"R&D Recreation, culture and religion",2006-01-01,0,Austria
"R&D Recreation, culture and religion",2006-01-01,0,Belgia
"R&D Recreation, culture and religion",2006-01-01,NA,Bulgaria
"R&D Recreation, culture and religion",2006-01-01,0,Elvetia
"R&D Recreation, culture and religion",2006-01-01,0,Cipru
"R&D Recreation, culture and religion",2006-01-01,0,Cehia
"R&D Recreation, culture and religion",2006-01-01,0,Germania
"R&D Recreation, culture and religion",2006-01-01,0,Danemarca
"R&D Recreation, culture and religion",2006-01-01,0.1,Estonia
"R&D Recreation, culture and religion",2006-01-01,0,Grecia
"R&D Recreation, culture and religion",2006-01-01,0,Spania
"R&D Recreation, culture and religion",2006-01-01,0,Media UE
"R&D Recreation, culture and religion",2006-01-01,0,Finlanda
"R&D Recreation, culture and religion",2006-01-01,0,Franta
"R&D Recreation, culture and religion",2006-01-01,0,Croatia
"R&D Recreation, culture and religion",2006-01-01,0,Ungaria
"R&D Recreation, culture and religion",2006-01-01,0,Irlanda
"R&D Recreation, culture and religion",2006-01-01,0,Islanda
"R&D Recreation, culture and religion",2006-01-01,0,Italia
"R&D Recreation, culture and religion",2006-01-01,0,Lituania
"R&D Recreation, culture and religion",2006-01-01,0,Luxemburg
"R&D Recreation, culture and religion",2006-01-01,0,Letonia
"R&D Recreation, culture and religion",2006-01-01,0,Malta
"R&D Recreation, culture and religion",2006-01-01,0,Olanda
"R&D Recreation, culture and religion",2006-01-01,0.1,Norvegia
"R&D Recreation, culture and religion",2006-01-01,0,Polonia
"R&D Recreation, culture and religion",2006-01-01,0.1,Portugalia
"R&D Recreation, culture and religion",2006-01-01,0,Romania
"R&D Recreation, culture and religion",2006-01-01,0,Suedia
"R&D Recreation, culture and religion",2006-01-01,0,Slovenia
"R&D Recreation, culture and religion",2006-01-01,0,Slovacia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Austria
"Recreation, culture and religion n.e.c.",2006-01-01,0,Belgia
"Recreation, culture and religion n.e.c.",2006-01-01,NA,Bulgaria
"Recreation, culture and religion n.e.c.",2006-01-01,0,Elvetia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Cipru
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Cehia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Germania
"Recreation, culture and religion n.e.c.",2006-01-01,0,Danemarca
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Estonia
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Grecia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Spania
"Recreation, culture and religion n.e.c.",2006-01-01,0,Media UE
"Recreation, culture and religion n.e.c.",2006-01-01,0,Finlanda
"Recreation, culture and religion n.e.c.",2006-01-01,0,Franta
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Croatia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Ungaria
"Recreation, culture and religion n.e.c.",2006-01-01,0,Irlanda
"Recreation, culture and religion n.e.c.",2006-01-01,0,Islanda
"Recreation, culture and religion n.e.c.",2006-01-01,0,Italia
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Lituania
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Luxemburg
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Letonia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Malta
"Recreation, culture and religion n.e.c.",2006-01-01,0,Olanda
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Norvegia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Polonia
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Portugalia
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Romania
"Recreation, culture and religion n.e.c.",2006-01-01,0,Suedia
"Recreation, culture and religion n.e.c.",2006-01-01,0.1,Slovenia
"Recreation, culture and religion n.e.c.",2006-01-01,0,Slovacia
Education,2006-01-01,4.8,Austria
Education,2006-01-01,5.6,Belgia
Education,2006-01-01,3.6,Bulgaria
Education,2006-01-01,5.1,Elvetia
Education,2006-01-01,5.6,Cipru
Education,2006-01-01,4.9,Cehia
Education,2006-01-01,4,Germania
Education,2006-01-01,6.2,Danemarca
Education,2006-01-01,5.9,Estonia
Education,2006-01-01,3.6,Grecia
Education,2006-01-01,4,Spania
Education,2006-01-01,4.8,Media UE
Education,2006-01-01,6,Finlanda
Education,2006-01-01,5.5,Franta
Education,2006-01-01,5,Croatia
Education,2006-01-01,5.9,Ungaria
Education,2006-01-01,4,Irlanda
Education,2006-01-01,7.7,Islanda
Education,2006-01-01,4.4,Italia
Education,2006-01-01,5.4,Lituania
Education,2006-01-01,4.4,Luxemburg
Education,2006-01-01,5.6,Letonia
Education,2006-01-01,5.4,Malta
Education,2006-01-01,5.2,Olanda
Education,2006-01-01,4.9,Norvegia
Education,2006-01-01,5.9,Polonia
Education,2006-01-01,6.4,Portugalia
Education,2006-01-01,4.1,Romania
Education,2006-01-01,6.5,Suedia
Education,2006-01-01,6.3,Slovenia
Education,2006-01-01,3.9,Slovacia
Pre-primary and primary education,2006-01-01,1.2,Austria
Pre-primary and primary education,2006-01-01,1.8,Belgia
Pre-primary and primary education,2006-01-01,0.6,Bulgaria
Pre-primary and primary education,2006-01-01,1,Elvetia
Pre-primary and primary education,2006-01-01,1.5,Cipru
Pre-primary and primary education,2006-01-01,0.4,Cehia
Pre-primary and primary education,2006-01-01,1,Germania
Pre-primary and primary education,2006-01-01,3.1,Danemarca
Pre-primary and primary education,2006-01-01,2,Estonia
Pre-primary and primary education,2006-01-01,1.1,Grecia
Pre-primary and primary education,2006-01-01,1.5,Spania
Pre-primary and primary education,2006-01-01,1.5,Media UE
Pre-primary and primary education,2006-01-01,1.1,Finlanda
Pre-primary and primary education,2006-01-01,1.4,Franta
Pre-primary and primary education,2006-01-01,2.2,Croatia
Pre-primary and primary education,2006-01-01,2.3,Ungaria
Pre-primary and primary education,2006-01-01,1.5,Irlanda
Pre-primary and primary education,2006-01-01,3.4,Islanda
Pre-primary and primary education,2006-01-01,1.6,Italia
Pre-primary and primary education,2006-01-01,1.1,Lituania
Pre-primary and primary education,2006-01-01,1.7,Luxemburg
Pre-primary and primary education,2006-01-01,1.7,Letonia
Pre-primary and primary education,2006-01-01,1.5,Malta
Pre-primary and primary education,2006-01-01,1.7,Olanda
Pre-primary and primary education,2006-01-01,2.2,Norvegia
Pre-primary and primary education,2006-01-01,2,Polonia
Pre-primary and primary education,2006-01-01,2.2,Portugalia
Pre-primary and primary education,2006-01-01,1.2,Romania
Pre-primary and primary education,2006-01-01,3.7,Suedia
Pre-primary and primary education,2006-01-01,2.2,Slovenia
Pre-primary and primary education,2006-01-01,1,Slovacia
Secondary education,2006-01-01,2.3,Austria
Secondary education,2006-01-01,2.3,Belgia
Secondary education,2006-01-01,1.4,Bulgaria
Secondary education,2006-01-01,1.8,Elvetia
Secondary education,2006-01-01,2,Cipru
Secondary education,2006-01-01,2.6,Cehia
Secondary education,2006-01-01,1.7,Germania
Secondary education,2006-01-01,1.5,Danemarca
Secondary education,2006-01-01,1.9,Estonia
Secondary education,2006-01-01,1.3,Grecia
Secondary education,2006-01-01,1.5,Spania
Secondary education,2006-01-01,1.9,Media UE
Secondary education,2006-01-01,2.6,Finlanda
Secondary education,2006-01-01,2.5,Franta
Secondary education,2006-01-01,1,Croatia
Secondary education,2006-01-01,1.2,Ungaria
Secondary education,2006-01-01,1.5,Irlanda
Secondary education,2006-01-01,2.5,Islanda
Secondary education,2006-01-01,2,Italia
Secondary education,2006-01-01,2.3,Lituania
Secondary education,2006-01-01,1.7,Luxemburg
Secondary education,2006-01-01,2.1,Letonia
Secondary education,2006-01-01,2.2,Malta
Secondary education,2006-01-01,2,Olanda
Secondary education,2006-01-01,1.1,Norvegia
Secondary education,2006-01-01,1.7,Polonia
Secondary education,2006-01-01,2.1,Portugalia
Secondary education,2006-01-01,1.6,Romania
Secondary education,2006-01-01,1.2,Suedia
Secondary education,2006-01-01,2.4,Slovenia
